"","fish_id","bin","LLLL","LLLR","LLRL","LLRR","LRLL","LRLR","LRRL","LRRR","RLLL","RLLR","RLRL","RLRR","RRLL","RRLR","RRRL","RRRR","L","R","total_turns","reps","alts","rel_reps","rel_alts","rel_R","rel_L"
"104","17","2",10,5,6,1,4,6,2,5,4,2,4,6,2,5,5,5,40,35,75,15,10,20,13.3333333333333,46.6666666666667,53.3333333333333
"105","17","3",1,2,4,5,2,3,4,7,2,7,2,5,7,4,7,8,30,43,73,9,5,12.3287671232877,6.84931506849315,58.9041095890411,41.0958904109589
"106","17","4",27,7,8,1,9,4,2,0,8,2,5,1,1,2,1,0,61,20,81,27,9,33.3333333333333,11.1111111111111,24.6913580246914,75.3086419753086
"107","17","5",53,4,3,0,3,1,0,0,3,0,1,0,0,0,0,0,66,5,71,53,2,74.6478873239437,2.8169014084507,7.04225352112676,92.9577464788732
"108","17","6",41,2,2,0,2,0,0,0,2,0,0,0,0,0,0,0,50,2,52,41,0,78.8461538461538,0,3.84615384615385,96.1538461538462
"109","18","1",3,5,9,2,5,20,7,2,5,6,16,8,6,4,3,1,54,51,105,4,36,3.80952380952381,34.2857142857143,48.5714285714286,51.4285714285714
"110","18","2",10,9,8,4,7,4,5,1,9,3,3,2,5,1,1,1,51,25,76,11,7,14.4736842105263,9.21052631578947,32.8947368421053,67.1052631578947
"111","18","3",3,3,5,5,4,7,4,4,3,7,7,3,6,3,4,1,37,35,72,4,14,5.55555555555556,19.4444444444444,48.6111111111111,51.3888888888889
"112","18","4",0,1,1,1,0,9,4,4,1,1,9,6,2,6,4,6,22,36,58,6,18,10.3448275862069,31.0344827586207,62.0689655172414,37.9310344827586
"113","18","5",0,0,2,2,3,5,4,2,0,5,6,3,2,4,2,3,20,26,46,3,11,6.52173913043478,23.9130434782609,56.5217391304348,43.4782608695652
"114","18","6",0,0,0,1,0,0,1,6,0,1,0,5,1,5,5,35,8,55,63,35,0,55.5555555555556,0,87.3015873015873,12.6984126984127
"115","19","1",4,3,5,2,5,16,3,6,3,4,15,7,2,7,6,3,45,49,94,7,31,7.4468085106383,32.9787234042553,52.1276595744681,47.8723404255319
"116","19","2",2,2,0,4,2,9,7,5,2,2,10,8,2,9,4,17,31,57,88,19,19,21.5909090909091,21.5909090909091,64.7727272727273,35.2272727272727
"117","19","3",0,2,1,4,0,3,4,6,2,3,2,6,5,5,6,25,20,57,77,25,5,32.4675324675325,6.49350649350649,74.025974025974,25.974025974026
"118","19","4",0,0,2,3,3,2,2,4,0,5,3,3,2,5,5,10,17,35,52,10,5,19.2307692307692,9.61538461538461,67.3076923076923,32.6923076923077
